"observed_strength","hidden_strength","n_total","n_control","ps_observed_min","ps_observed_max","ps_observed_iqr","weight_cv_control","var_observed_control","var_ideal_control","epsilon_added_to_denominator","original_variance_ratio","stabilized_variance_ratio","original_R2","stabilized_R2","tau_observed","tau_ideal","tau_gap_observed_minus_ideal","original_bound","stabilized_bound","flag_good_overlap_instability","diagnostic_status","replicate","epsilon_fraction","grid_type"
0.005,0.12,1800,910,0.495817545753215,0.503940205203245,0.00165734010586438,0.00499501029144965,2.60830268570782e-05,0.0152354966568919,0.000104540654276166,584.115361318099,116.636558736626,0.998288009413511,0.991426358846388,0.192228263132061,0.100836309845345,0.0913919532867155,0.152743417298146,0.152217577499798,TRUE,"unstable_good_overlap_warning",17,1e-04,"epsilon_fraction"
0.005,0.12,1800,880,0.49501081353162,0.504134445884991,0.00165218620523516,0.00487551385039103,2.17570671171712e-05,0.0136830737671493,9.15291780706846e-05,628.902493771798,120.78318726567,0.99840992839128,0.991720702006311,0.0766866827094979,-0.0192542136483702,0.0959408963578681,0.147153502508688,0.146659718665455,TRUE,"unstable_good_overlap_warning",18,1e-04,"epsilon_fraction"
0.005,0.12,1800,934,0.496029383068392,0.50393374604199,0.001720983045991,0.00501253506992805,2.92384040608816e-05,0.0166472066150462,0.00011636940539431,569.360987705847,114.329078071662,0.998243645030845,0.991253318780606,0.0164965865918848,-0.0793099349132329,0.0958065215051177,0.1609002559067,0.160335904079792,TRUE,"unstable_good_overlap_warning",19,1e-04,"epsilon_fraction"
0.005,0.12,1800,916,0.495942771660195,0.504303742076503,0.00169941974963328,0.00484832280971632,2.52313755704192e-05,0.0146419858211806,0.000107339080765854,580.308662931027,110.44682371795,0.998276779128285,0.990945869094853,0.0812575030262074,-0.00609166365518266,0.08734916668139,0.151840935233905,0.151282381039935,TRUE,"unstable_good_overlap_warning",20,1e-04,"epsilon_fraction"
0.005,0.12,1800,947,0.495431359028904,0.503915522301834,0.00166946606456742,0.00511786688925425,3.22927944830686e-05,0.0176863498274049,0.000123289944314328,547.687188752836,113.678097995411,0.998174140238195,0.991203230722242,0.0168426043029442,-0.0763452154421689,0.093187819745113,0.169433868673594,0.168841197782525,TRUE,"unstable_good_overlap_warning",21,1e-04,"epsilon_fraction"
0.005,0.12,1800,907,0.496191587977988,0.503785369498595,0.00163784776537079,0.00489320960777581,2.47048543955996e-05,0.0152808380130223,0.000103179794606151,618.535845964915,119.489228240468,0.998383278824463,0.991631044783489,0.0806397780466466,-0.0165523680468267,0.0971921460934733,0.160598108404022,0.160054111047441,TRUE,"unstable_good_overlap_warning",22,1e-04,"epsilon_fraction"
0.005,0.12,1800,908,0.495881677703414,0.504143042647406,0.00172949440776848,0.00508753125713704,2.68222476627609e-05,0.0148740680185336,0.000103628923630667,554.54219219608,114.020195227507,0.99819671070286,0.991229623857382,0.184524720333205,0.0867314578988123,0.0977932624343927,0.156076653109008,0.155531017334383,TRUE,"unstable_good_overlap_warning",23,1e-04,"epsilon_fraction"
0.005,0.12,1800,915,0.4947382122092,0.503733675705034,0.00176601552958944,0.00500569955661265,2.67949616331899e-05,0.0171991371579264,0.000106935912665204,641.879521731522,128.610070398179,0.998442075239755,0.992224559111864,0.196342968508402,0.0913370398920218,0.10500592861638,0.171369297674096,0.170834887443811,TRUE,"unstable_good_overlap_warning",24,1e-04,"epsilon_fraction"
0.005,0.12,1800,924,0.495458104405997,0.504155729642288,0.00161686830921581,0.00479868310467644,2.56287114112005e-05,0.016735861537231,0.000111296787491746,653.012212307988,122.226040228588,0.99846863507121,0.991818437395748,0.0195987643407172,-0.0712250112329386,0.0908237755736557,0.158217567714617,0.157689791526224,TRUE,"unstable_good_overlap_warning",25,1e-04,"epsilon_fraction"
0.005,0.12,1800,933,0.496169449455517,0.503494982183881,0.00167968651011402,0.00491148271842831,2.79567522932525e-05,0.0184813585644501,0.000115894140213081,661.069582424662,128.475800479558,0.998487299935459,0.992216433007093,0.0658677856739839,-0.0231859570439252,0.0890537427179091,0.167169448393604,0.166643678823265,TRUE,"unstable_good_overlap_warning",26,1e-04,"epsilon_fraction"
0.005,0.12,1800,900,0.495303381578437,0.504406158173353,0.00165122681353158,0.00511617263949722,2.61764574241829e-05,0.0145811825431709,0.000100004718000178,557.034219981965,115.55751081041,0.998204778155223,0.991346300270861,0.0486079551871851,-0.043083608294291,0.0916915634814761,0.149418449272085,0.148904251434702,TRUE,"unstable_good_overlap_warning",27,1e-04,"epsilon_fraction"
0.005,0.12,1800,900,0.49654821295575,0.504699230432964,0.00165147807798,0.00485230304170951,2.35384613121575e-05,0.0141807265256386,9.99728879231196e-05,602.449171913982,114.813145621344,0.998340108930978,0.991290195956324,0.151839104301656,0.0690259645466642,0.0828131397549915,0.144032522000789,0.143523068499161,TRUE,"unstable_good_overlap_warning",28,1e-04,"epsilon_fraction"
0.005,0.12,1800,874,0.495875076332898,0.504166698309861,0.00163628512550584,0.00489596624929913,2.1354870732289e-05,0.0126875033576292,8.9088186051011e-05,594.126909812919,114.878234333222,0.998316857924656,0.991295130833058,0.0356096279330287,-0.0528528441492941,0.0884624720823228,0.140908037356773,0.140411619959504,TRUE,"unstable_good_overlap_warning",29,1e-04,"epsilon_fraction"
0.005,0.12,1800,917,0.495868681437185,0.504091391847744,0.0016699779933389,0.00496166511851267,2.65502501827116e-05,0.0159830981163441,0.000107848403435028,601.994256413886,118.923052323155,0.99833885458317,0.991591201365378,0.0743405830686746,-0.0249591622962865,0.0992997453649611,0.161740213673316,0.161192695547914,TRUE,"unstable_good_overlap_warning",30,1e-04,"epsilon_fraction"
0.02,0.12,1800,925,0.479298229087368,0.51491557522661,0.00690761140794,0.0201074675843779,0.00045119801333195,0.0170960653909232,0.000111596975433354,37.8903826829252,30.3770746580911,0.973608078641796,0.967080437755923,0.189237110807599,0.0977494295123729,0.0914876812952262,0.161313239189679,0.160771560338341,FALSE,"stable",1,1e-04,"epsilon_fraction"
0.02,0.12,1800,911,0.483998569616734,0.515122738128804,0.00658411074704024,0.0198960792874849,0.000415943070394115,0.0146299268064845,0.000105074876305719,35.1729066975977,28.0795064721889,0.971569025881267,0.964386838458488,-0.0495125358852416,-0.138603138663791,0.0890906027785491,0.147371908235027,0.146826184762524,TRUE,"unstable_good_overlap_warning",2,1e-04,"epsilon_fraction"
0.02,0.12,1800,875,0.483254755701334,0.517004876786794,0.00686468720107691,0.0200292556194611,0.000358574652396266,0.0137984168456634,8.93819793285355e-05,38.4812946298686,30.8030194631438,0.974013348313292,0.967535650159345,0.159990920959422,0.0728550556437453,0.0871358653156763,0.142678835857683,0.142203599959586,FALSE,"stable",3,1e-04,"epsilon_fraction"
0.02,0.12,1800,912,0.485419149296231,0.517321082838128,0.00661110372217499,0.0197939586393855,0.000414071806162389,0.0153797449406905,0.000105684268031934,37.1427001592542,29.5903130416142,0.973076809286552,0.966205156444487,0.0937844914356947,0.00841688661494167,0.085367604820753,0.152465805958519,0.151926512307174,TRUE,"unstable_good_overlap_warning",4,1e-04,"epsilon_fraction"
0.02,0.12,1800,901,0.48259180553745,0.515488570008563,0.00659271355555352,0.0196123875148719,0.000386466728800656,0.0130223010520911,0.0001004734186704,33.6957882312507,26.7431246318936,0.970322700477071,0.962607211619266,0.042563371279265,-0.0357514021862143,0.0783147734654793,0.135456794777757,0.134917179842702,TRUE,"unstable_good_overlap_warning",5,1e-04,"epsilon_fraction"
0.02,0.12,1800,888,0.482027854493059,0.518815424268888,0.00663267159107661,0.019678475268519,0.000366349432975833,0.0143109097679765,9.46046826181484e-05,39.0635510248504,31.0462783254154,0.974400688781113,0.967790020126781,0.194997906417106,0.107379050134733,0.0876188562823724,0.144478683387293,0.143987752825699,TRUE,"unstable_good_overlap_warning",6,1e-04,"epsilon_fraction"
0.02,0.12,1800,885,0.48521239637348,0.515960994471754,0.0065234170459143,0.0192964312221473,0.000347668938673141,0.0129205560253631,9.33709763500844e-05,37.1633890409472,29.2956614248457,0.973091797443495,0.965865252690561,0.18300449207161,0.0982254148765244,0.0847790771950853,0.140130833744565,0.139609532023993,TRUE,"unstable_good_overlap_warning",7,1e-04,"epsilon_fraction"
0.02,0.12,1800,900,0.480295777954671,0.516270063635226,0.00713250944887567,0.0211321057514915,0.000447334489310339,0.0149509921180242,0.000100172112521202,33.4223997373292,27.3074188841002,0.970079946148118,0.963379915024402,0.229357312242059,0.140284436312456,0.0890728759296034,0.151281017599019,0.150757687675856,FALSE,"stable",8,1e-04,"epsilon_fraction"
0.02,0.12,1800,877,0.483445138871405,0.516510857055688,0.00719494963165618,0.019612660426342,0.000346918752068396,0.014131388074174,9.01892462666851e-05,40.733998926031,32.3292827584937,0.975450482978214,0.969068289962688,0.156382172785251,0.0668780983820472,0.0895040744032041,0.142060640566709,0.141595139580151,TRUE,"unstable_good_overlap_warning",9,1e-04,"epsilon_fraction"
0.02,0.12,1800,877,0.484740397550384,0.514485955035131,0.00677400292412822,0.0199289369595772,0.000358206421426643,0.0137980373875345,9.01913941692591e-05,38.5197935106258,30.7718657576364,0.974039320856584,0.967502782968178,0.112205942766975,0.0199046591135503,0.092301283653425,0.147373508662135,0.146878182607885,TRUE,"unstable_good_overlap_warning",10,1e-04,"epsilon_fraction"
0.02,0.12,1800,912,0.484260379400082,0.519621269194107,0.00662898326085753,0.0198052877517052,0.000414170560524416,0.0166430285453753,0.000105588571025279,40.1839969608225,32.020656367793,0.975114471540127,0.968770159221164,0.0812369518449423,-0.00878307578808624,0.0900200276330285,0.155176306765941,0.154670677151718,TRUE,"unstable_good_overlap_warning",11,1e-04,"epsilon_fraction"
0.02,0.12,1800,900,0.484756131171047,0.5173788737662,0.0068466429803512,0.0204411457763018,0.000418933617486938,0.0156693771336181,0.000100261625427453,37.4030072535458,30.1801246206754,0.973264181855185,0.966865610643803,0.0795129849487172,-0.0193888679458063,0.0989018528945235,0.159745807925195,0.159219830254134,FALSE,"stable",12,1e-04,"epsilon_fraction"
0.02,0.12,1800,893,0.483584046765445,0.516956196549205,0.00688296139049682,0.0204086265322838,0.000403779429941203,0.0148219932448605,9.69430398490386e-05,36.708143470852,29.6012145232261,0.972758088384556,0.966217602348195,0.109393542046433,0.0233715611284058,0.0860219809180272,0.147175050740359,0.146679439406537,FALSE,"stable",13,1e-04,"epsilon_fraction"
0.02,0.12,1800,890,0.484669024153284,0.516016819505597,0.0068975664995754,0.0201235947398714,0.000387961035302554,0.0136084091812088,9.58025313147788e-05,35.076742102712,28.1302895056034,0.971491080982613,0.964451130166975,0.122214118066969,0.0366459778790686,0.0855681401879002,0.141025073419625,0.14051317230407,FALSE,"stable",14,1e-04,"epsilon_fraction"
0.02,0.12,1800,912,0.483676889577297,0.521354026397932,0.00670788634694064,0.0202567212830219,0.000433173013252734,0.016317803859607,0.000105565762031467,37.6704073438813,30.288898086088,0.973453963720877,0.966984602835079,0.0696954484549176,-0.0235591347383879,0.0932545831933055,0.159324746950333,0.1587944458068,FALSE,"stable",15,1e-04,"epsilon_fraction"
0.02,0.12,1800,923,0.482768888319987,0.51730220135399,0.00699266061745185,0.0200869049837017,0.000447965340397688,0.015490331090904,0.000111024381619412,34.5793071337891,27.7112985816762,0.971080970589406,0.963913636271768,0.0639286613912033,-0.0226206493599534,0.0865493107511568,0.150930335491866,0.150372312175869,FALSE,"stable",16,1e-04,"epsilon_fraction"
0.02,0.12,1800,887,0.483597697754669,0.518235460160249,0.00689930374851938,0.0214200576065188,0.00043258556277998,0.0151518122812784,9.42824266995422e-05,35.0261626483935,28.7582707316238,0.971449912739845,0.965227394604768,0.0934823501860093,0.000329818848289642,0.0931525313377196,0.149062082442408,0.148583914915647,FALSE,"stable",17,1e-04,"epsilon_fraction"
0.02,0.12,1800,902,0.480904955035961,0.517686057999997,0.00665328969614276,0.0193266232594022,0.000376551589074531,0.0133641426096475,0.000100812067821774,35.4908676457672,27.9957269821035,0.971823737588471,0.964280263175903,-0.00746509202615087,-0.0858898965137919,0.078424804487641,0.137668181295917,0.137132837553899,TRUE,"unstable_good_overlap_warning",18,1e-04,"epsilon_fraction"
0.02,0.12,1800,871,0.48148339107185,0.515227145774072,0.00683902855996754,0.020081717696607,0.000354102983421524,0.0123242298856286,8.78067434872328e-05,34.8040837344706,27.8885689433426,0.97126773950927,0.964143014938071,0.183595202894658,0.10148809260063,0.0821071102940275,0.137202084408,0.136697935918646,FALSE,"stable",19,1e-04,"epsilon_fraction"
0.02,0.12,1800,887,0.482404253218629,0.516877596057553,0.00659041089241041,0.0193246179716761,0.000352755720612143,0.0145845184590109,9.44609330770971e-05,41.3445271240453,32.6117516838837,0.975813001875684,0.969336207092053,0.0714676239572424,-0.016160767454636,0.0876283914118784,0.142596161058138,0.142122144171175,TRUE,"unstable_good_overlap_warning",20,1e-04,"epsilon_fraction"
0.02,0.12,1800,909,0.484109512569696,0.516183926448265,0.00697042151985816,0.0197543090367075,0.0004058773393214,0.0154156452464569,0.000104009047109747,37.9810444018158,30.2334905514066,0.973671076829257,0.966924097027444,0.102392379800868,0.00913341798527001,0.0932589618155976,0.155105575178675,0.154567244824187,TRUE,"unstable_good_overlap_warning",21,1e-04,"epsilon_fraction"
0.02,0.12,1800,879,0.484369849587865,0.516340010582232,0.00666928602173766,0.0197381098168366,0.000355126291678573,0.0138880796042439,9.11531548800293e-05,39.1074384794189,31.119693526868,0.974429417039772,0.967866007448414,0.106961331801949,0.0176631080544603,0.0892982237474886,0.147457211706059,0.146959762994668,TRUE,"unstable_good_overlap_warning",22,1e-04,"epsilon_fraction"
0.02,0.12,1800,906,0.484055309635619,0.516816325813641,0.00721684830627117,0.019734798737347,0.000399854935559256,0.0149035520920193,0.00010266846235367,37.2723974787868,29.6574291941759,0.97317049431636,0.966281635759704,0.205942595757966,0.119539264952279,0.0864033308056877,0.1496536127582,0.149122989647166,TRUE,"unstable_good_overlap_warning",23,1e-04,"epsilon_fraction"
0.02,0.12,1800,874,0.482923779513699,0.519505773791634,0.00658333379126447,0.020120760253857,0.00036043166244206,0.0141522172524762,8.90295467406365e-05,39.2646338465095,31.4870715499802,0.974531788481484,0.968240933476056,0.123598125009046,0.0213141839322522,0.102283941076794,0.152762166988852,0.152268309033869,FALSE,"stable",24,1e-04,"epsilon_fraction"
0.02,0.12,1800,940,0.483759474335041,0.516428151470679,0.00652518559514059,0.0195686144119764,0.000458851064426874,0.017357025990913,0.000119826146184987,37.8271455305279,29.9943140538758,0.973563958211096,0.966660347751117,0.174884943297718,0.0929506794959042,0.0819342638018138,0.157469746090441,0.156910438284623,TRUE,"unstable_good_overlap_warning",25,1e-04,"epsilon_fraction"
0.02,0.12,1800,895,0.481521842303341,0.514083856872571,0.00677977693656179,0.0199747815541866,0.000389847352245192,0.0139982927520936,9.77080873233345e-05,35.9071125441156,28.7111815724622,0.97215036439448,0.965170364114895,0.149865674368091,0.063626139072819,0.0862395352952724,0.139826876277389,0.139323996329972,TRUE,"unstable_good_overlap_warning",26,1e-04,"epsilon_fraction"
0.02,0.12,1800,880,0.482679490526587,0.517515693296039,0.00678070862625063,0.0191012488538689,0.000334033255438839,0.0129420182767148,9.15516510460037e-05,38.7447000141112,30.4099559911807,0.974190018257057,0.967116032647663,0.0508033196130271,-0.0338808173938285,0.0846841370068556,0.136205020364904,0.135709599642011,TRUE,"unstable_good_overlap_warning",27,1e-04,"epsilon_fraction"
0.02,0.12,1800,948,0.483537900672741,0.515946253643375,0.00648746143401624,0.0203069122182238,0.000510930221452271,0.0193522696959639,0.000123900713963504,37.8765414207774,30.4841314692539,0.973598434215764,0.967196047523657,0.0818610046451138,-0.0143015327065117,0.0961625373516255,0.17083018640147,0.17026756998378,FALSE,"stable",28,1e-04,"epsilon_fraction"
0.02,0.12,1800,901,0.481848377576594,0.513769871705424,0.00704556871961792,0.0202149752302744,0.000410275966106783,0.0157990869588661,0.00010039906071383,38.508438865644,30.9376533589842,0.97403166605925,0.967676927904113,-0.0312750944345083,-0.129351199409522,0.0980761049750134,0.155789519691434,0.155280490231399,FALSE,"stable",29,1e-04,"epsilon_fraction"
0.02,0.12,1800,894,0.481601114884518,0.516105292278608,0.00675453998544162,0.0194683659851722,0.000368568059865373,0.0151901399239106,9.72430770362247e-05,41.2139346243382,32.6100831872544,0.975736361764172,0.969334638177469,0.134284179005902,0.0409638280418598,0.093320350964042,0.149613033056408,0.14912142616575,TRUE,"unstable_good_overlap_warning",30,1e-04,"epsilon_fraction"
0.1,0.12,1800,881,0.403712020125148,0.585759507935878,0.0318261380694729,0.10198797608623,0.00941842997882177,0.0236747568610467,9.05483553341963e-05,2.51366277758412,2.48972665927818,0.602174162374677,0.59834948295492,0.160028049376649,0.0780446017504397,0.0819834476262096,0.14236923190298,0.141916386131973,FALSE,"stable",1,1e-04,"epsilon_fraction"
0.1,0.12,1800,911,0.426745237435309,0.588207263636533,0.0331382998449081,0.0946681393485985,0.00946158481780103,0.0246190542870022,0.000105573812261404,2.60200111937737,2.57328797806728,0.615680411298483,0.611392114476409,0.10800476842654,0.018522355484075,0.0894824129424648,0.156235019256207,0.155689969556881,FALSE,"stable",2,1e-04,"epsilon_fraction"
0.1,0.12,1800,903,0.377018909367277,0.591884052849466,0.0343043194415494,0.103424205344606,0.0108314666171252,0.025955374521298,0.000101261155802661,2.39629363582776,2.37409867513301,0.58268887207783,0.578787516090091,0.176436760316673,0.07879974118066,0.0976370191360131,0.159249680543582,0.158715662157452,FALSE,"stable",3,1e-04,"epsilon_fraction"
0.1,0.12,1800,888,0.407895345263443,0.582505369878485,0.0336165441882387,0.101016623820263,0.00972826454320016,0.0230871727872172,9.53344077951266e-05,2.37320569200132,2.35017460529353,0.578629023446888,0.574499699831832,0.0758518570338981,-0.00730975303576842,0.0831616100696665,0.140936589913418,0.140432800107435,FALSE,"stable",4,1e-04,"epsilon_fraction"
0.1,0.12,1800,896,0.399108910066804,0.580260893130984,0.0349038484013948,0.10161450504619,0.0101745623087561,0.0253776179608607,9.85381316604431e-05,2.49422207960938,2.47029785292665,0.599073391188723,0.595190515663824,0.049336587752064,-0.0403934564109523,0.0897300441630162,0.152944348529073,0.152447890761928,FALSE,"stable",5,1e-04,"epsilon_fraction"
0.1,0.12,1800,894,0.409594136123927,0.586495470986527,0.0343126063865732,0.099685882133077,0.00967033562638375,0.0229549897657811,9.73137558569152e-05,2.37375316148827,2.35010378315968,0.578726206151515,0.574486877062291,0.0632719776043696,-0.023200382808356,0.0864723604127257,0.14534846727432,0.144815129961323,FALSE,"stable",6,1e-04,"epsilon_fraction"
0.1,0.12,1800,948,0.403279974417083,0.587652343762593,0.0322735200261131,0.0952956466358351,0.011233265774591,0.029532102204421,0.00012369721209834,2.62898633371792,2.6003520693898,0.619625257395006,0.615436689603857,0.0716080761312692,-0.013032705454181,0.0846407815854502,0.163193974611755,0.162641456691352,FALSE,"stable",7,1e-04,"epsilon_fraction"
0.1,0.12,1800,926,0.399489164989827,0.578635399889184,0.0330827910332288,0.09932247382709,0.0111547802216733,0.0291811828239966,0.000113074834811773,2.61602490090291,2.58977264774113,0.617740641667877,0.613865718725453,0.135972849174995,0.0365171008192564,0.0994557483557389,0.171880794626053,0.171340865303492,FALSE,"stable",8,1e-04,"epsilon_fraction"
0.1,0.12,1800,902,0.409272154455324,0.582929885772634,0.034773448664476,0.100531763930848,0.0103014352666788,0.026094203928847,0.000101927443672951,2.53306488400231,2.50824705966295,0.605221324445517,0.601315190962738,0.0533638139785242,-0.0340826733632524,0.0874464873417766,0.151719616750004,0.151229220610783,FALSE,"stable",9,1e-04,"epsilon_fraction"
0.1,0.12,1800,883,0.41588126188516,0.579641025749223,0.0325310037565296,0.101080930726154,0.00949330424507284,0.0224037903876813,9.291352465659e-05,2.35995706124232,2.33708339679348,0.576263476813606,0.572116253372894,0.113158041869647,0.0278264433497164,0.0853315985199302,0.146873597888063,0.146344137380405,FALSE,"stable",10,1e-04,"epsilon_fraction"
0.1,0.12,1800,884,0.422331100033943,0.592469439971709,0.0328019585583786,0.101676095337315,0.00962273656575921,0.0239151702583106,9.30809650335207e-05,2.48527745666533,2.46146762045657,0.597630438678759,0.593738308117775,0.0917809514280117,0.0037735550881941,0.0880073963398176,0.148282824702939,0.147799182293342,FALSE,"stable",11,1e-04,"epsilon_fraction"
0.1,0.12,1800,908,0.409727304648816,0.599465045564486,0.0347121674903652,0.100357417513784,0.0104134665794536,0.0230111922007307,0.000103394246669483,2.20975330598682,2.18802859343472,0.547460796962842,0.542967581410707,0.157714328332884,0.0749439529837155,0.0827703753491686,0.141100109514646,0.1405198858432,FALSE,"stable",12,1e-04,"epsilon_fraction"
0.1,0.12,1800,905,0.414525212831395,0.581490721311456,0.0343548575192909,0.102080841886371,0.0106785301332097,0.0234685325324915,0.000102476194957672,2.19773060896326,2.17684062304792,0.54498517883785,0.54061864271908,0.0360601657832758,-0.0491159190749537,0.0851760848582295,0.137758238802098,0.137205254896353,FALSE,"stable",13,1e-04,"epsilon_fraction"
0.1,0.12,1800,876,0.41161864675139,0.573428700439633,0.033327785525222,0.0999432625120975,0.00892728006597676,0.0203488888174021,8.93741892285453e-05,2.27940522387718,2.25681147812168,0.561289063688712,0.556896971814284,0.113602229476317,0.026960266457811,0.086641963018506,0.131738048722259,0.131221610758566,FALSE,"stable",14,1e-04,"epsilon_fraction"
0.1,0.12,1800,926,0.408393960494368,0.578232543032617,0.0337814534306299,0.100513266413195,0.011274545308563,0.0280124218104555,0.000111596933988458,2.48457219726459,2.46022060973115,0.597516223879121,0.593532386467862,0.0743813469528747,-0.019915468948535,0.0942968159014097,0.161973062712581,0.161432195799067,FALSE,"stable",15,1e-04,"epsilon_fraction"
0.1,0.12,1800,918,0.415928076171285,0.600417700599029,0.0322935860249805,0.0999771018978811,0.0108969945060001,0.0261749305857113,0.00010901986630447,2.40203209896994,2.37823881564044,0.58368582983182,0.579520780914212,0.110871837020999,0.0163841877560649,0.0944876492649345,0.157898507302465,0.157334134829333,FALSE,"stable",16,1e-04,"epsilon_fraction"
0.1,0.12,1800,912,0.414346492262493,0.590530915339099,0.0331504383998076,0.0950808447492985,0.00962436478618645,0.0241856148410356,0.00010645988979735,2.51295699802947,2.48546404301446,0.602062430521434,0.597660644976717,0.150795777083065,0.0680483638138949,0.08274741326917,0.149861310617753,0.149312474265238,FALSE,"stable",17,1e-04,"epsilon_fraction"
0.1,0.12,1800,905,0.408036111284583,0.574013742264778,0.0323367514006224,0.101605729652807,0.010663684925486,0.0252588656905097,0.000103293003739584,2.36868079533571,2.34595685591104,0.577824077448869,0.57373470126685,0.0568053585454209,-0.0274789370416086,0.0842842955870295,0.150956474855848,0.150421351849254,FALSE,"stable",18,1e-04,"epsilon_fraction"
0.1,0.12,1800,894,0.423687079772784,0.57928189430916,0.0325342769694946,0.0981141521899731,0.00941502592902368,0.0245527301119773,9.78043586445427e-05,2.60782395046716,2.58101210360136,0.616538532127193,0.612555090848016,0.137149831518848,0.0353290717773016,0.101820759741546,0.155540231681475,0.155036946505476,FALSE,"stable",19,1e-04,"epsilon_fraction"
0.1,0.12,1800,884,0.417757369639353,0.595973322678829,0.0328325162171607,0.0982514529218709,0.00902682283842742,0.0234181665174407,9.35097630091704e-05,2.59428670935569,2.56768777421034,0.614537592782736,0.610544549051514,0.0690561145735076,-0.0274536305412882,0.0965097451147958,0.153958779723069,0.153457780244752,FALSE,"stable",20,1e-04,"epsilon_fraction"
0.1,0.12,1800,877,0.40307490430158,0.571912028721012,0.0329299020201701,0.0987402484476198,0.00886029078955966,0.0199786261200159,9.08781639292497e-05,2.25484993602662,2.23195721406071,0.556511507030863,0.551962737591798,0.0516147855356479,-0.0326988284337286,0.0843136139693765,0.129874016476306,0.129342150468556,FALSE,"stable",21,1e-04,"epsilon_fraction"
0.1,0.12,1800,905,0.419933949106136,0.58897974584964,0.0335152749750688,0.101188495394923,0.0103976589833642,0.0243799671281201,0.000101548448627821,2.34475540764773,2.32207690780852,0.573516283729055,0.569351042320231,0.0507925597664387,-0.0470663086016341,0.0978588683680728,0.149721611136293,0.149176933420565,FALSE,"stable",22,1e-04,"epsilon_fraction"
0.1,0.12,1800,890,0.414301058731194,0.586213875144679,0.0333488557892311,0.0981805169965945,0.00924558306269482,0.0226552448595029,9.59143692927238e-05,2.45038573618088,2.42522625782948,0.591900987165155,0.587667337522984,0.171499633131923,0.0869950527752847,0.0845045803566382,0.143341643835881,0.142828088892514,FALSE,"stable",23,1e-04,"epsilon_fraction"
0.1,0.12,1800,899,0.415412120817126,0.574136488550175,0.0340638132486321,0.0988836991328115,0.00970183090905246,0.0240289359749128,9.92211581659788e-05,2.47674240049805,2.45166904635496,0.596243840377219,0.592114603932061,0.162673327351962,0.0654129567222814,0.0972603706296808,0.151975022549847,0.151447863162107,FALSE,"stable",24,1e-04,"epsilon_fraction"
0.1,0.12,1800,896,0.409824232362683,0.583523151249655,0.0335085999988312,0.100761997737984,0.00995142221696957,0.0235213069968702,9.8014790067106e-05,2.36361260571989,2.34055967318373,0.576918824353863,0.572751760419867,0.193366790616926,0.101986583177329,0.0913802074395977,0.145010937837576,0.144486284336113,FALSE,"stable",25,1e-04,"epsilon_fraction"
0.1,0.12,1800,852,0.421359365561086,0.585907634548006,0.0345722155037368,0.0972731899188567,0.00767928757063126,0.0202169164322327,8.11586127428189e-05,2.63265521004193,2.60512294712451,0.620155348795534,0.616140957529939,0.086275477562016,-0.00630710680728108,0.0925825843692971,0.138438502939735,0.137989705226826,FALSE,"stable",26,1e-04,"epsilon_fraction"
0.1,0.12,1800,886,0.42304743199384,0.592916605920834,0.0350838458344581,0.103680440774781,0.0101174599572144,0.0233574693405274,9.41191127638005e-05,2.30862977855149,2.28735136656758,0.566842631377894,0.562813123241048,0.0475184697120379,-0.0386729115011308,0.0861913812131687,0.143939056389903,0.143426534912893,FALSE,"stable",27,1e-04,"epsilon_fraction"
0.1,0.12,1800,864,0.414455927121631,0.578208370456473,0.0341043825226315,0.102651415608622,0.00902515949010264,0.0204456722996164,8.56495330621323e-05,2.26540841987756,2.24411160936774,0.558578492414164,0.554389364670796,0.0585579520831473,-0.0251434208258579,0.0837013729090051,0.129420501720872,0.128934285953265,FALSE,"stable",28,1e-04,"epsilon_fraction"
0.1,0.12,1800,908,0.405041954435278,0.597335784142089,0.0335260047778612,0.0991207012065452,0.0101810666081146,0.0271785942890137,0.000103625000910024,2.66952327640717,2.6426260817743,0.625401280881181,0.621588537668339,0.0447587509293803,-0.0578389210569077,0.102597671986288,0.170419531850243,0.169899258480191,FALSE,"stable",29,1e-04,"epsilon_fraction"
0.1,0.12,1800,906,0.414729151926412,0.592585938241177,0.0353641186003282,0.103729179476156,0.0108945427259706,0.0275917248568579,0.000101252818540818,2.53261890387415,2.50929773522665,0.605151806112519,0.601482125472178,0.138784523921973,0.0475141172539892,0.0912704066679838,0.161792779531894,0.161301472503197,FALSE,"stable",30,1e-04,"epsilon_fraction"
0,0.12,1800,937,0.5,0.5,0,0,0,0.0179909644653812,0.00117884740100622,Inf,15.2614871526415,0.999999999999,0.934475586160231,-0.0124391533996564,-0.0988226419672732,0.0863834885676168,NA,0.16547798963898,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",1,0.001,"epsilon_fraction"
0,0.12,1800,920,0.5,0.5,0,0,0,0.0162523580783734,0.00109297520661157,Inf,14.8698323439182,0.999999999999,0.932749746138933,0.00322024190932968,-0.0838837117657107,0.0871039536750404,NA,0.156602312940801,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",2,0.001,"epsilon_fraction"
0,0.12,1800,899,0.5,0.5,0,0,0,0.0140617223540231,0.000995565415662213,Inf,14.1243580108393,0.999999999999,0.92920032193799,0.125456427936567,0.0399290643593024,0.0855273635772641,NA,0.148050482204793,TRUE,"degenerate_or_near_degenerate_observed_weight_variance",3,0.001,"epsilon_fraction"
